Data source	Date of update	Product name	Alternative name	Product type	Non-traditionals categories	Antibacterial class	Indications	Route of administration	R&D phase	Clinical trials	Developer	Pathogen category	Pathogen name	Pathogen activity	Active against priority pathogens?	Innovative?	NCE?	Mycobacterium tuberculosis	Clostridioides difficile
WHO AMR pipeline analysis	Nov-21	"XNW4107 +imipenem 
+ cilastin"	-	Antibiotics	NA	"BLI + carbapenem + 
degradation inhibitor"	HABP/VABP	IV	Phase I	NCT04802863, NCT04482569	Sinovent	Priority pathogens	Enterococcus faecium	Other priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	"XNW4107 +imipenem 
+ cilastin"	-	Antibiotics	NA	"BLI + carbapenem + 
degradation inhibitor"	HABP/VABP	IV	Phase I	NCT04802863, NCT04482569	Sinovent	Priority pathogens	Enterobacterales	Critical priority pathogens	Possibly	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	"XNW4107 +imipenem 
+ cilastin"	-	Antibiotics	NA	"BLI + carbapenem + 
degradation inhibitor"	HABP/VABP	IV	Phase I	NCT04802863, NCT04482569	Sinovent	Priority pathogens	Critical priority pathogens	Critical priority pathogens	Possibly	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	"XNW4107 +imipenem 
+ cilastin"	-	Antibiotics	NA	"BLI + carbapenem + 
degradation inhibitor"	HABP/VABP	IV	Phase I	NCT04802863, NCT04482569	Sinovent	Priority pathogens	Campylobacter spp.	Other priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	"XNW4107 +imipenem 
+ cilastin"	-	Antibiotics	NA	"BLI + carbapenem + 
degradation inhibitor"	HABP/VABP	IV	Phase I	NCT04802863, NCT04482569	Sinovent	Priority pathogens	All critical priority pathogens	Critical priority pathogens	Possibly	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	"XNW4107 +imipenem 
+ cilastin"	-	Antibiotics	NA	"BLI + carbapenem + 
degradation inhibitor"	HABP/VABP	IV	Phase I	NCT04802863, NCT04482569	Sinovent	Priority pathogens	Acinetobacter baumannii	Critical priority pathogens	Possibly	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	YPT-01	-	Non-traditional	Bacteriophages and phage-derived enzymes	Bacteriophage	CF subjects with P. aeruginosa infections	Inhalation	Phase II	NCT04684641	Felix Biotechnology/ Yale University	Priority pathogens	Streptococcus pneumoniae	Other priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	YPT-01	-	Non-traditional	Bacteriophages and phage-derived enzymes	Bacteriophage	CF subjects with P. aeruginosa infections	Inhalation	Phase II	NCT04684641	Felix Biotechnology/ Yale University	Priority pathogens	Staphylococcus aureus	Other priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	YPT-01	-	Non-traditional	Bacteriophages and phage-derived enzymes	Bacteriophage	CF subjects with P. aeruginosa infections	Inhalation	Phase II	NCT04684641	Felix Biotechnology/ Yale University	Priority pathogens	Pseudomonas aeruginosa	Critical priority pathogens	Yes	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	YPT-01	-	Non-traditional	Bacteriophages and phage-derived enzymes	Bacteriophage	CF subjects with P. aeruginosa infections	Inhalation	Phase II	NCT04684641	Felix Biotechnology/ Yale University	Priority pathogens	Other priority pathogens	Other priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	YPT-01	-	Non-traditional	Bacteriophages and phage-derived enzymes	Bacteriophage	CF subjects with P. aeruginosa infections	Inhalation	Phase II	NCT04684641	Felix Biotechnology/ Yale University	Priority pathogens	Neisseria gonnorhoeae	Other priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	YPT-01	-	Non-traditional	Bacteriophages and phage-derived enzymes	Bacteriophage	CF subjects with P. aeruginosa infections	Inhalation	Phase II	NCT04684641	Felix Biotechnology/ Yale University	Priority pathogens	Helicobacter pylori	Other priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	YPT-01	-	Non-traditional	Bacteriophages and phage-derived enzymes	Bacteriophage	CF subjects with P. aeruginosa infections	Inhalation	Phase II	NCT04684641	Felix Biotechnology/ Yale University	Priority pathogens	Gram-positive priority pathogens	Other priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	YPT-01	-	Non-traditional	Bacteriophages and phage-derived enzymes	Bacteriophage	CF subjects with P. aeruginosa infections	Inhalation	Phase II	NCT04684641	Felix Biotechnology/ Yale University	Priority pathogens	Enterococcus faecium	Other priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	YPT-01	-	Non-traditional	Bacteriophages and phage-derived enzymes	Bacteriophage	CF subjects with P. aeruginosa infections	Inhalation	Phase II	NCT04684641	Felix Biotechnology/ Yale University	Priority pathogens	Enterobacterales	Critical priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	YPT-01	-	Non-traditional	Bacteriophages and phage-derived enzymes	Bacteriophage	CF subjects with P. aeruginosa infections	Inhalation	Phase II	NCT04684641	Felix Biotechnology/ Yale University	Priority pathogens	Critical priority pathogens	Critical priority pathogens	Yes	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	YPT-01	-	Non-traditional	Bacteriophages and phage-derived enzymes	Bacteriophage	CF subjects with P. aeruginosa infections	Inhalation	Phase II	NCT04684641	Felix Biotechnology/ Yale University	Priority pathogens	Campylobacter spp.	Other priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	YPT-01	-	Non-traditional	Bacteriophages and phage-derived enzymes	Bacteriophage	CF subjects with P. aeruginosa infections	Inhalation	Phase II	NCT04684641	Felix Biotechnology/ Yale University	Priority pathogens	All critical priority pathogens	Critical priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	YPT-01	-	Non-traditional	Bacteriophages and phage-derived enzymes	Bacteriophage	CF subjects with P. aeruginosa infections	Inhalation	Phase II	NCT04684641	Felix Biotechnology/ Yale University	Priority pathogens	Acinetobacter baumannii	Critical priority pathogens	N/A	N/A	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Zidebactam + cefepime	–	Antibiotics	NA	DBO-BLI/ PBP2 binder + cephalosporin	Gram-negative bacterial infections	IV	Phase I	NCT02532140, NCT02942810, NCT02707107	Wockhardt Ltd.	Priority pathogens	Streptococcus pneumoniae	Other priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Zidebactam + cefepime	–	Antibiotics	NA	DBO-BLI/ PBP2 binder + cephalosporin	Gram-negative bacterial infections	IV	Phase I	NCT02532140, NCT02942810, NCT02707107	Wockhardt Ltd.	Priority pathogens	Staphylococcus aureus	Other priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Zidebactam + cefepime	–	Antibiotics	NA	DBO-BLI/ PBP2 binder + cephalosporin	Gram-negative bacterial infections	IV	Phase I	NCT02532140, NCT02942810, NCT02707107	Wockhardt Ltd.	Priority pathogens	Pseudomonas aeruginosa	Critical priority pathogens	Yes	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Zidebactam + cefepime	–	Antibiotics	NA	DBO-BLI/ PBP2 binder + cephalosporin	Gram-negative bacterial infections	IV	Phase I	NCT02532140, NCT02942810, NCT02707107	Wockhardt Ltd.	Priority pathogens	Other priority pathogens	Other priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Zidebactam + cefepime	–	Antibiotics	NA	DBO-BLI/ PBP2 binder + cephalosporin	Gram-negative bacterial infections	IV	Phase I	NCT02532140, NCT02942810, NCT02707107	Wockhardt Ltd.	Priority pathogens	Neisseria gonnorhoeae	Other priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Zidebactam + cefepime	–	Antibiotics	NA	DBO-BLI/ PBP2 binder + cephalosporin	Gram-negative bacterial infections	IV	Phase I	NCT02532140, NCT02942810, NCT02707107	Wockhardt Ltd.	Priority pathogens	Helicobacter pylori	Other priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Zidebactam + cefepime	–	Antibiotics	NA	DBO-BLI/ PBP2 binder + cephalosporin	Gram-negative bacterial infections	IV	Phase I	NCT02532140, NCT02942810, NCT02707107	Wockhardt Ltd.	Priority pathogens	Gram-positive priority pathogens	Other priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Zidebactam + cefepime	–	Antibiotics	NA	DBO-BLI/ PBP2 binder + cephalosporin	Gram-negative bacterial infections	IV	Phase I	NCT02532140, NCT02942810, NCT02707107	Wockhardt Ltd.	Priority pathogens	Enterococcus faecium	Other priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Zidebactam + cefepime	–	Antibiotics	NA	DBO-BLI/ PBP2 binder + cephalosporin	Gram-negative bacterial infections	IV	Phase I	NCT02532140, NCT02942810, NCT02707107	Wockhardt Ltd.	Priority pathogens	Enterobacterales	Critical priority pathogens	Yes	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Zidebactam + cefepime	–	Antibiotics	NA	DBO-BLI/ PBP2 binder + cephalosporin	Gram-negative bacterial infections	IV	Phase I	NCT02532140, NCT02942810, NCT02707107	Wockhardt Ltd.	Priority pathogens	Critical priority pathogens	Critical priority pathogens	Yes	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Zidebactam + cefepime	–	Antibiotics	NA	DBO-BLI/ PBP2 binder + cephalosporin	Gram-negative bacterial infections	IV	Phase I	NCT02532140, NCT02942810, NCT02707107	Wockhardt Ltd.	Priority pathogens	Campylobacter spp.	Other priority pathogens	N/A	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Zidebactam + cefepime	–	Antibiotics	NA	DBO-BLI/ PBP2 binder + cephalosporin	Gram-negative bacterial infections	IV	Phase I	NCT02532140, NCT02942810, NCT02707107	Wockhardt Ltd.	Priority pathogens	All critical priority pathogens	Critical priority pathogens	Yes	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Zidebactam + cefepime	–	Antibiotics	NA	DBO-BLI/ PBP2 binder + cephalosporin	Gram-negative bacterial infections	IV	Phase I	NCT02532140, NCT02942810, NCT02707107	Wockhardt Ltd.	Priority pathogens	Acinetobacter baumannii	Critical priority pathogens	Yes	No	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Zoliflodacin	–	Antibiotics	NA	Topoisomerase Inhibitors (Spiropyrimidenetrione)	Uncomplicated N. gonorrhoeae	Oral	Phase III	NCT03959527	Entasis Therapeutics Inc./ GARDP	Priority pathogens	Streptococcus pneumoniae	Other priority pathogens	No	Yes	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Zoliflodacin	–	Antibiotics	NA	Topoisomerase Inhibitors (Spiropyrimidenetrione)	Uncomplicated N. gonorrhoeae	Oral	Phase III	NCT03959527	Entasis Therapeutics Inc./ GARDP	Priority pathogens	Staphylococcus aureus	Other priority pathogens	No	Yes	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Zoliflodacin	–	Antibiotics	NA	Topoisomerase Inhibitors (Spiropyrimidenetrione)	Uncomplicated N. gonorrhoeae	Oral	Phase III	NCT03959527	Entasis Therapeutics Inc./ GARDP	Priority pathogens	Pseudomonas aeruginosa	Critical priority pathogens	No	Yes	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Zoliflodacin	–	Antibiotics	NA	Topoisomerase Inhibitors (Spiropyrimidenetrione)	Uncomplicated N. gonorrhoeae	Oral	Phase III	NCT03959527	Entasis Therapeutics Inc./ GARDP	Priority pathogens	Other priority pathogens	Other priority pathogens	Yes	Yes	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Zoliflodacin	–	Antibiotics	NA	Topoisomerase Inhibitors (Spiropyrimidenetrione)	Uncomplicated N. gonorrhoeae	Oral	Phase III	NCT03959527	Entasis Therapeutics Inc./ GARDP	Priority pathogens	Neisseria gonnorhoeae	Other priority pathogens	Yes	Yes	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Zoliflodacin	–	Antibiotics	NA	Topoisomerase Inhibitors (Spiropyrimidenetrione)	Uncomplicated N. gonorrhoeae	Oral	Phase III	NCT03959527	Entasis Therapeutics Inc./ GARDP	Priority pathogens	Helicobacter pylori	Other priority pathogens	No	Yes	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Zoliflodacin	–	Antibiotics	NA	Topoisomerase Inhibitors (Spiropyrimidenetrione)	Uncomplicated N. gonorrhoeae	Oral	Phase III	NCT03959527	Entasis Therapeutics Inc./ GARDP	Priority pathogens	Gram-positive priority pathogens	Other priority pathogens	No	Yes	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Zoliflodacin	–	Antibiotics	NA	Topoisomerase Inhibitors (Spiropyrimidenetrione)	Uncomplicated N. gonorrhoeae	Oral	Phase III	NCT03959527	Entasis Therapeutics Inc./ GARDP	Priority pathogens	Enterococcus faecium	Other priority pathogens	No	Yes	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Zoliflodacin	–	Antibiotics	NA	Topoisomerase Inhibitors (Spiropyrimidenetrione)	Uncomplicated N. gonorrhoeae	Oral	Phase III	NCT03959527	Entasis Therapeutics Inc./ GARDP	Priority pathogens	Enterobacterales	Critical priority pathogens	No	Yes	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Zoliflodacin	–	Antibiotics	NA	Topoisomerase Inhibitors (Spiropyrimidenetrione)	Uncomplicated N. gonorrhoeae	Oral	Phase III	NCT03959527	Entasis Therapeutics Inc./ GARDP	Priority pathogens	Critical priority pathogens	Critical priority pathogens	No	Yes	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Zoliflodacin	–	Antibiotics	NA	Topoisomerase Inhibitors (Spiropyrimidenetrione)	Uncomplicated N. gonorrhoeae	Oral	Phase III	NCT03959527	Entasis Therapeutics Inc./ GARDP	Priority pathogens	Campylobacter spp.	Other priority pathogens	No	Yes	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Zoliflodacin	–	Antibiotics	NA	Topoisomerase Inhibitors (Spiropyrimidenetrione)	Uncomplicated N. gonorrhoeae	Oral	Phase III	NCT03959527	Entasis Therapeutics Inc./ GARDP	Priority pathogens	All critical priority pathogens	Critical priority pathogens	No	Yes	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	Zoliflodacin	–	Antibiotics	NA	Topoisomerase Inhibitors (Spiropyrimidenetrione)	Uncomplicated N. gonorrhoeae	Oral	Phase III	NCT03959527	Entasis Therapeutics Inc./ GARDP	Priority pathogens	Acinetobacter baumannii	Critical priority pathogens	No	Yes	Yes	NA	NA
WHO AMR pipeline analysis	Nov-21	 GSK3036656	GSK070	Antibiotics	NA	Leu RS inhibitor (oxaborole)	Pulmonary tuberculosis	Oral	Phase II	NCT03557281	GlaxoSmithKline PLC	Mycobacterium tuberculosis	Mycobacterium tuberculosis	N/A	N/A	Yes	Yes	y	NA
WHO AMR pipeline analysis	Nov-21	BTZ-043	-	Antibiotics	NA	DprE1 inhibitor (benzothiazinone)	Tuberculosis	Oral	Phase II	NCT03590600, NCT04044001	University of Munich; Hans Knöll Institute, Jena; German Center for Infection Research	Mycobacterium tuberculosis	Mycobacterium tuberculosis	N/A	N/A	Yes	Yes	y	NA
WHO AMR pipeline analysis	Nov-21	BVL-GSK098	-	Non-traditional	Miscellaneous	Amido piperidine (inactivation of TetR-like repressor, EthR2)	Tuberculosis	Oral	Phase I	NCT04654143	Bioversys/ GSK	Mycobacterium tuberculosis	Mycobacterium tuberculosis	N/A	N/A	N/A	Yes	y	NA
WHO AMR pipeline analysis	Nov-21	Delpazolid	LCB01-0371	Antibiotics	NA	Oxazolidinone	Pulmonary tuberculosis, Gram-positive bacterial infections	Oral	Phase II	NCT02836483, NCT04550832	LegoChem Biosciences Inc., HaiHe Biopharma	Mycobacterium tuberculosis	Mycobacterium tuberculosis	N/A	N/A	No	Yes	y	NA
WHO AMR pipeline analysis	Nov-21	GSK2556286	GSK286	Antibiotics	NA	Undisclosed	Tuberculosis	Oral	Phase I	NCT04472897	GSK. TB Drug Accelarator/ Bill & Melinda Gates Foundation	Mycobacterium tuberculosis	Mycobacterium tuberculosis	N/A	N/A	Yes	Yes	y	NA
WHO AMR pipeline analysis	Nov-21	Macozinone	PBTZ-169	Antibiotics	NA	DprE1 inhibitor (Benzothiazinone)	Pulmonary tuberculosis	Oral	Phase I	NCT03036163, NCT03776500, NCT03334734	Innovative Medicines for Tuberculosis Foundation and Nearmedic Plus	Mycobacterium tuberculosis	Mycobacterium tuberculosis	N/A	N/A	Yes	Yes	y	NA
WHO AMR pipeline analysis	Nov-21	OPC-167832	–	Antibiotics	NA	DprE1 inhibitor (3,4-dihydrocarbostyril)	Pulmonary tuberculosis	Oral	Phase II	NCT03678688	Otsuka Pharmaceutical Co., Ltd.	Mycobacterium tuberculosis	Mycobacterium tuberculosis	N/A	N/A	Yes	Yes	y	NA
WHO AMR pipeline analysis	Nov-21	Sutezolid	PNU-100480	Antibiotics	NA	Oxazolidinone	Pulmonary tuberculosis, Gram-positive bacterial infections	Oral	Phase II	NCT03959566	TB Alliance/ Sequella	Mycobacterium tuberculosis	Mycobacterium tuberculosis	N/A	N/A	No	Yes	y	NA
WHO AMR pipeline analysis	Nov-21	TBA-7371	–	Antibiotics	NA	DprE1 inhibitor (azaindole)	Tuberculosis	Oral	Phase II	NCT04176250, NCT03199339	TB Alliance/ Bill & Melinda Gates Medical Research Institute/ Foundation for Neglected Disease Research	Mycobacterium tuberculosis	Mycobacterium tuberculosis	N/A	N/A	Yes	Yes	y	NA
WHO AMR pipeline analysis	Nov-21	TBAJ-587	-	Antibiotics	NA	Diarylquinoline	Tuberculosis	Oral	Phase I	NCT04890535	TB Alliance	Mycobacterium tuberculosis	Mycobacterium tuberculosis	N/A	N/A	No	Yes	y	NA
WHO AMR pipeline analysis	Nov-21	TBAJ-876	-	Antibiotics	NA	Diarylquinoline	Tuberculosis	Oral	Phase I	NCT04493671	TB Alliance	Mycobacterium tuberculosis	Mycobacterium tuberculosis	N/A	N/A	No	Yes	y	NA
WHO AMR pipeline analysis	Nov-21	TBI-166	pyrifazimine	Antibiotics	NA	Riminophenazine (clofazimine-analogue)	Tuberculosis	Oral	Phase I	NCT04670120	Institute of Materia Medica, Chinese Academy of Medical Sciences & Peking Union Medical College	Mycobacterium tuberculosis	Mycobacterium tuberculosis	N/A	N/A	No	Yes	y	NA
WHO AMR pipeline analysis	Nov-21	TBI-223	-	Antibiotics	NA	Oxazolidinone	Tuberculosis	Oral	Phase I	NCT03758612, NCT04865536	Institute of Materia Medica/ TB Alliance	Mycobacterium tuberculosis	Mycobacterium tuberculosis	N/A	N/A	No	Yes	y	NA
WHO AMR pipeline analysis	Nov-21	Telacebec	Q203	Antibiotics	NA	Imidazopyridine amide	Pulmonary tuberculosis	Oral	Phase II	NCT03563599, NCT04847583	Qurient Co	Mycobacterium tuberculosis	Mycobacterium tuberculosis	N/A	N/A	Yes	Yes	y	NA
WHO AMR pipeline analysis	Nov-21	ART24	-	Non-traditional	Microbiome-modulating agents	Live biotherapeutic product	C. difficile infections	Oral	Phase I	NCT04891965	Artugen Therapeutics	Clostridioides difficile	Clostridioides difficile	N/A	N/A	N/A	Yes	NA	y
WHO AMR pipeline analysis	Nov-21	BB128	-	Non-traditional	Microbiome-modulating agents	Live biotherapeutic product	Recurring C. difficile infections	Colonoscopy	Preregistration	-	BiomeBank	Clostridioides difficile	Clostridioides difficile	N/A	N/A	N/A	Yes	NA	y
WHO AMR pipeline analysis	Nov-21	CP101	–	Non-traditional	Microbiome-modulating agents	Live biotherapeutic product	Recurring C. difficile infections	Oral	Phase II	NCT03110133, NCT03497806	Finch Theraputics	Clostridioides difficile	Clostridioides difficile	N/A	N/A	N/A	Yes	NA	y
WHO AMR pipeline analysis	Nov-21	CRS3123	REP 3123	Antibiotics	NA	 Diaryldiamine (Methionyl-tRNA synthetase inhibitor)	C. difficile infections	Oral	Phase II	NCT04781387	Crestone/ National Institute of Allergy and Infectious Diseases	Clostridioides difficile	Clostridioides difficile	N/A	N/A	Yes	Yes	NA	y
WHO AMR pipeline analysis	Nov-21	DAV132	–	Non-traditional	Microbiome-modulating agents	Antibiotic inactivator and protective colon-targeted adsorbent	C. difficile infections	Oral	Phase II	NCT03710694	Da Volterra	Clostridioides difficile	Clostridioides difficile	N/A	N/A	N/A	Yes	NA	y
WHO AMR pipeline analysis	Nov-21	DNV3837	MCB-3837	Antibiotics	NA	Oxazolidinone-quinolone hybrid	C. difficile infections	IV	Phase II	NCT03988855	Deinove	Clostridioides difficile	Clostridioides difficile	N/A	N/A	Inconclusive	Yes	NA	y
WHO AMR pipeline analysis	Nov-21	Ibezapolstat	ACX-362E	Antibiotics	NA	Substituted guanine (DNA polymerae IIIIC inhibitor))	C. difficile infections	Oral, Not absorbed	Phase II	NCT04247542	Acurx Pharmaceuticals	Clostridioides difficile	Clostridioides difficile	N/A	N/A	Yes	Yes	NA	y
WHO AMR pipeline analysis	Nov-21	IM-01	–	Non-traditional	Antibodies	anti-C. difficile polcyclonal Ab	C. difficile infections	Oral	Phase II	NCT04121169	ImmuniMed	Clostridioides difficile	Clostridioides difficile	N/A	N/A	N/A	Yes	NA	y
WHO AMR pipeline analysis	Nov-21	LMN-201	-	Non-traditional	Bacteriophages and phage-derived enzymes	Phage endolysin and three toxin-binding proteins (5D, E3, and 7F)s	C. difficile infections	Oral	Phase I	NCT04893239	Lumen Bioscience	Clostridioides difficile	Clostridioides difficile	N/A	N/A	N/A	Yes	NA	y
WHO AMR pipeline analysis	Nov-21	MET-2	-	Non-traditional	Microbiome-modulating agents	Live biotherapeutic product	Recurring C. difficile infections	Oral	Phase I	NCT02865616, NCT04602715	NuBiyota/ Takeda	Clostridioides difficile	Clostridioides difficile	N/A	N/A	N/A	Yes	NA	y
WHO AMR pipeline analysis	Nov-21	MGB-BP-3	–	Antibiotics	NA	DNA minor groove binder (distamycin)	C. difficile-associated diarrhea	Oral, Not absorbed	Phase II	NCT03824795	MGB Biopharma Ltd.	Clostridioides difficile	Clostridioides difficile	N/A	N/A	Yes	Yes	NA	y
